,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3220,0,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,0,0.019930244145490772,0.08067735979690746,0
3221,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,0.018435475834578968,0.00015001153934918058,1
3222,1,0,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,0.8624813153961135,0.8598315255019617,0
3223,1,0,1,0,70,1,2,0,2,2,2,2,2,0,1,0,0,0.6093672147483807,0.6358296792060928,0
3224,1,0,0,0,1,1,0,0,2,0,0,2,0,0,0,1,2,0.35575485799701057,0.004056081237018233,1
3225,1,0,1,0,24,1,2,0,2,0,0,2,0,0,1,1,2,0.39960139511709025,0.15325409646895918,0
3226,1,1,0,0,45,1,0,0,2,0,2,0,0,2,1,0,1,0.44294967613353264,0.319951534733441,1
3227,1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,1,3,0.01544593921275536,0.06385875836602817,0
3228,0,0,1,1,33,1,2,1,0,2,2,2,0,0,0,0,1,0.7010463378176383,0.3311677821370874,0
3229,0,0,0,0,7,1,0,1,0,0,2,2,2,2,0,1,2,0.8186347782760339,0.08033694899607663,0
3230,0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,3,0.6183358246138515,0.058608354488806844,1
3231,1,0,1,0,18,1,2,1,0,0,0,0,0,0,0,1,2,0.547085201793722,0.14852873297945998,0
3232,1,0,0,1,2,1,0,2,1,1,1,1,1,1,0,0,3,0.009965122072745386,0.003409877682898685,0
3233,1,0,1,1,66,1,2,0,0,2,2,0,2,2,2,0,0,0.6138515196811161,0.6019097622894068,0
3234,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,0.013452914798206289,0.004725363489499192,1
3235,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,0.08171400099651219,0.2187514424186476,0
3236,0,0,1,1,72,1,2,0,2,2,0,2,0,0,2,0,1,0.4833084205281515,0.5471382414031849,0
3237,0,1,1,0,13,0,1,0,0,0,0,0,2,2,0,0,2,0.26955655206776274,0.0588102930994692,0
3238,1,0,0,0,24,1,0,1,0,2,2,2,0,0,0,1,2,0.674638764324863,0.2409819986152781,0
3239,1,0,1,0,70,1,2,0,2,0,2,2,0,2,2,1,1,0.5635276532137519,0.6112393261020078,0
3240,1,0,1,1,71,1,2,1,2,0,0,0,2,2,2,1,2,0.7867463876432487,0.7952342487883683,0
3241,1,0,1,0,56,1,2,0,0,2,2,0,0,0,2,0,1,0.4110612855007474,0.38892799446111237,0
3242,0,0,0,0,6,1,2,1,0,0,0,0,2,2,0,1,0,0.750373692077728,0.059727671359335335,1
3243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0.26955655206776274,0.0030579275328871443,1
3244,0,0,1,1,21,1,0,0,0,0,0,0,0,0,0,1,2,0.266068759342302,0.10471382414031849,0
3245,1,0,1,1,14,1,0,0,2,2,0,0,2,0,0,1,2,0.47035376183358246,0.10602354027232865,1
3246,1,0,1,0,13,1,2,0,2,0,0,0,0,2,0,1,2,0.4743398106626806,0.101944380336949,0
3247,0,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,0.7568510214250125,0.11854373413339488,1
3248,1,0,1,0,65,1,2,1,0,2,0,0,0,2,0,1,2,0.7214748380667664,0.6822294022617125,0
3249,1,0,0,0,30,1,0,1,2,2,2,0,0,0,0,1,1,0.658196312904833,0.2792291714747288,0
3250,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0.06228201295465868,0.003184860373874913,0
3251,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,1,1,0.018435475834578968,0.02464804984998846,0
3252,1,0,1,0,56,1,2,1,0,2,0,2,2,2,1,1,2,0.8868958644743399,0.6940341564735749,0
3253,0,1,0,0,67,1,0,1,2,2,0,2,2,0,2,1,0,0.739412057797708,0.7064447265174245,0
3254,1,0,1,1,4,1,2,0,0,0,0,0,0,0,0,1,2,0.325361235675137,0.023863374105700438,1
3255,0,1,1,0,65,1,0,1,2,2,2,0,0,2,0,0,2,0.7588440458395617,0.7047484421878606,0
3256,1,0,1,0,60,1,2,1,0,0,2,0,2,2,2,0,1,0.8261086198305929,0.6979690745441957,0
3257,0,0,1,0,37,1,2,1,0,0,2,0,2,2,0,1,2,0.809666168410563,0.4319409185321948,1
3258,1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,1,0.01544593921275536,0.16731479344564967,0
3259,0,0,1,1,52,1,0,1,2,0,2,0,2,2,1,0,2,0.8176382660687593,0.6030060004615739,0
3260,1,1,0,0,13,1,2,1,0,2,2,0,2,2,0,1,2,0.883408071748879,0.15526194322640202,1
3261,0,1,0,0,56,1,2,1,2,2,0,0,0,2,0,1,2,0.7832585949177877,0.6001442418647588,0
3262,0,0,0,0,51,1,0,2,1,1,1,1,1,1,2,0,0,0.023916292974588915,0.11561850911608586,0
3263,1,0,1,1,7,0,1,0,2,2,2,0,2,2,0,0,3,0.4045839561534629,0.05156935148857605,0
3264,0,1,0,0,17,1,2,1,0,0,0,0,2,2,0,1,2,0.7568510214250125,0.18340064620355415,0
3265,1,0,0,0,18,1,0,2,1,1,1,1,1,1,2,0,1,0.0179372197309417,0.042672513270251566,0
3266,1,0,1,0,50,1,2,1,0,0,0,2,2,2,1,0,2,0.8086696562032886,0.5816928225248096,0
3267,0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,0.36273044344793226,0.20901223171013156,0
3268,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,0.5625311410064774,0.006450496192014771,1
3269,1,0,1,0,46,1,2,1,0,2,2,0,2,0,1,1,2,0.7613353263577479,0.4954650357719825,0
3270,1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,0.014947683109118065,0.03399492268636049,0
3271,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,0.5236671649227703,0.006000461573967227,1
3272,0,0,1,0,51,1,2,1,0,0,2,0,2,2,1,1,2,0.8031888390632785,0.5687456727440573,0
3273,0,0,0,0,25,1,2,1,0,2,2,2,2,2,2,0,2,0.9033383158943697,0.321976690514655,0
3274,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,3,0.2521175884404584,0.036533579506115854,0
3275,0,0,1,0,33,1,0,0,0,2,0,2,0,0,1,1,1,0.3537618335824614,0.21215093468728363,0
3276,1,0,0,0,54,1,0,0,2,2,0,0,2,0,2,1,0,0.4688589935226707,0.4031963997230556,0
3277,0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,0,3,0.06826108619830593,0.047270943918762985,0
3278,0,0,1,1,27,1,0,2,1,1,1,1,1,1,1,1,3,0.022919780767314407,0.06513962612508654,0
3279,1,0,1,1,68,1,2,1,0,2,0,0,2,2,1,1,1,0.8251121076233183,0.7791022386337411,0
3280,0,0,1,1,59,1,2,2,1,1,1,1,1,1,2,0,3,0.07174887892376677,0.17484998846065083,0
3281,0,1,1,0,56,1,2,1,0,0,0,2,0,0,0,1,0,0.5839561534628799,0.49122432494807294,0
3282,1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,0.07125062282012953,0.20661781675513502,0
3283,0,1,0,0,54,1,2,0,0,2,0,2,2,0,1,0,3,0.5366218236173392,0.44625548119086084,0
3284,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,0.022919780767314407,0.10695822755596586,0
3285,1,0,0,1,50,0,1,0,2,2,0,0,2,0,1,1,0,0.2471350274040857,0.25262520193861066,0
3286,1,0,1,0,71,1,2,1,0,2,0,2,2,2,2,1,1,0.8560039860488291,0.8477382875605817,0
3287,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0.2640757349277528,0.002994461112393261,0
3288,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,0.5705032386646737,0.023286406646665127,1
3289,0,0,0,0,21,0,1,0,2,0,0,2,0,0,2,0,3,0.16791230692575984,0.08672974844218787,0
3290,1,0,1,1,66,0,1,0,0,0,0,2,2,2,2,0,0,0.3218734429496761,0.38607777521347797,0
3291,0,0,0,1,48,1,0,1,0,2,2,2,2,0,2,1,3,0.7698056801195815,0.5318543734133395,1
3292,1,1,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,0.815146985550573,0.559918070620817,1
3293,1,0,1,1,60,1,2,2,1,1,1,1,1,1,1,0,1,0.05680119581464871,0.17165935841218558,0
3294,1,0,0,0,37,1,2,0,2,2,2,2,2,2,1,1,0,0.720976581963129,0.3853969536118163,0
3295,1,0,0,1,18,1,2,1,0,0,2,0,0,0,0,1,1,0.6208271051320379,0.16014885760443112,0
3296,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,0.71350274040857,0.7551465497345949,0
3297,0,0,1,0,6,1,2,1,0,2,0,0,0,2,0,1,2,0.7224713502740409,0.05694091853219479,0
3298,1,1,1,0,33,1,0,1,2,2,0,2,0,2,1,1,2,0.750373692077728,0.3504154165705054,0
3299,1,0,0,0,35,1,2,1,2,2,2,2,0,0,0,1,3,0.7822620827105132,0.3905608123701823,0
3300,0,0,0,0,37,1,2,0,2,2,2,2,2,0,0,1,1,0.604384653712008,0.34135125778906067,0
3301,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.5122072745391132,0.005867759058389107,1
3302,1,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,0.061783756851021415,0.19753634894991925,0
3303,1,1,1,0,16,1,2,1,0,0,0,0,2,0,0,1,1,0.6656701544593921,0.15836025848142166,0
3304,1,1,1,0,54,1,2,1,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.4500750057696746,0
3305,0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,0,0,0.6681614349775785,0.7051003923378721,0
3306,0,0,0,0,12,1,2,1,2,0,0,0,0,0,0,1,2,0.6133532635774788,0.1133625663512578,0
3307,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,0.01893373193821621,0.1521693976459728,0
3308,1,1,0,0,24,1,2,1,0,2,2,0,2,2,0,1,1,0.8440458395615347,0.28593353334871907,1
3309,0,0,1,1,8,1,0,2,1,1,1,1,1,1,1,1,3,0.014947683109118065,0.014562658666051234,1
3310,1,1,0,1,11,1,0,0,0,2,0,2,0,0,0,1,2,0.36173393124065767,0.06721093930302331,0
3311,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,2,0.25411061285500747,0.04464574198015232,0
3312,1,0,1,1,34,1,0,1,0,0,0,0,2,0,0,0,2,0.5984055804683607,0.29373413339487653,1
3313,0,0,0,0,66,0,1,0,2,2,2,2,0,0,2,1,3,0.29048330842052816,0.3644645741980152,0
3314,0,0,1,0,41,1,0,2,1,1,1,1,1,1,2,0,1,0.023916292974588915,0.09886337410570044,0
3315,0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,3,0.010961634280019922,0.029667666743595656,0
3316,1,0,0,0,65,1,2,1,0,2,2,0,2,2,2,0,1,0.8654708520179373,0.763102930994692,0
3317,1,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,3,0.02042850024912804,0.06649549965381953,0
3318,1,0,1,1,68,1,0,1,0,2,2,2,2,2,1,0,1,0.8719481813652217,0.8427994461112394,0
3319,1,1,0,0,23,1,2,1,0,2,2,0,2,2,0,1,2,0.8784255107125063,0.2844103392568659,1
3320,1,0,0,0,33,1,0,2,1,1,1,1,1,1,2,0,3,0.020926756352765336,0.07742326332794831,0
3321,1,1,0,0,25,1,2,1,0,2,0,0,2,0,0,1,2,0.7100149476831091,0.25125201938610664,1
3322,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,0,0,0.9586447433981067,0.932581352411724,0
3323,1,0,1,0,39,1,0,2,1,1,1,1,1,1,2,1,0,0.021923268560039844,0.08899146088160628,0
3324,1,0,0,1,62,1,0,2,1,1,1,1,1,1,2,0,0,0.017438963627304432,0.14208400646203553,0
3325,1,0,0,1,53,1,0,2,1,1,1,1,1,1,2,0,0,0.014947683109118065,0.11926494345718901,1
3326,0,0,0,0,53,1,0,1,2,2,2,2,0,2,2,0,3,0.809666168410563,0.6237537502884837,0
3327,1,0,0,0,18,1,2,0,0,0,2,2,2,2,1,1,1,0.6352765321375187,0.1623182552504039,1
3328,1,1,1,0,62,1,2,1,2,2,2,0,0,0,0,1,2,0.7060288988540109,0.6461458573736442,0
3329,0,0,1,0,70,1,2,0,2,0,2,2,0,0,2,0,1,0.4688589935226707,0.547074774982691,1
3330,1,1,0,0,27,1,2,1,0,2,0,2,2,2,1,1,0,0.8609865470852018,0.3398569120701592,0
3331,0,0,1,0,61,1,2,1,0,0,2,2,2,2,1,1,0,0.8475336322869955,0.7500057696745904,0
3332,1,1,1,0,53,1,2,1,0,2,2,0,2,2,0,1,2,0.8530144494270055,0.6308216016616662,1
3333,0,0,0,0,54,1,2,1,2,0,2,0,2,2,1,1,0,0.8540109616342801,0.6485402723286406,1
3334,1,1,1,1,64,1,2,1,2,0,2,2,2,2,2,1,0,0.9302441454907822,0.8170090006923609,0
3335,0,1,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,0.8116591928251121,0.3402434802677129,1
3336,0,0,1,1,50,1,0,2,1,1,1,1,1,1,2,0,1,0.022919780767314407,0.12133048696053543,0
3337,1,0,0,0,38,1,2,1,2,2,0,0,2,2,1,1,2,0.8629795714997508,0.44639395338102933,0
3338,0,0,1,1,72,1,2,1,0,2,2,2,0,2,2,1,0,0.8011958146487296,0.820522732517886,0
3339,1,1,1,0,39,1,2,1,0,2,2,0,2,2,0,1,2,0.8709516691579473,0.49226863604892684,1
3340,1,0,0,0,30,1,2,0,2,0,0,0,0,2,0,1,3,0.4608868958644744,0.21574544195707362,0
3341,0,1,0,0,26,1,2,1,2,2,0,0,0,2,0,1,2,0.7648231190832088,0.28599123009462263,1
3342,0,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,3,0.674638764324863,0.05721209323794139,0
3343,0,0,0,0,16,1,0,0,0,2,0,2,0,0,0,1,3,0.35525660189337316,0.09408608354488807,1
3344,0,0,1,1,51,0,1,0,0,0,2,2,2,2,1,1,2,0.37767812655705035,0.3323505654281098,0
3345,0,0,1,1,17,1,0,1,0,0,2,2,2,2,1,0,0,0.8006975585450922,0.19457073621047774,1
3346,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,2,0.6033881415047334,0.006923609508423725,1
3347,1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,1,1,0.0179372197309417,0.1364931917839834,0
3348,1,0,1,1,13,1,0,0,0,0,0,0,2,2,1,1,2,0.46337817638266066,0.09907108239095316,0
3349,1,0,1,1,64,1,0,0,2,0,2,0,2,2,1,1,1,0.5460886895864474,0.5388702977152088,0
3350,1,0,1,0,44,1,2,1,2,0,2,0,0,0,0,1,1,0.6631788739412058,0.4162877913685668,0
3351,0,0,1,1,16,1,2,1,2,0,2,2,2,2,0,1,2,0.9436970602889887,0.21506462035541196,0
3352,1,0,0,1,15,1,2,2,1,1,1,1,1,1,0,1,2,0.06527154957648232,0.03523540272328641,0
3353,0,0,1,1,36,0,1,0,2,0,2,2,0,0,2,0,1,0.22321873442949672,0.17638472190168475,0
3354,1,0,0,1,1,1,0,1,0,0,0,0,2,2,0,1,2,0.7234678624813153,0.008314101084698822,1
3355,1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,1,0.515695067264574,0.197761366258943,0
3356,0,0,0,0,60,1,0,2,1,1,1,1,1,1,2,0,0,0.01594419531639263,0.12800600046157395,0
3357,0,0,1,0,3,1,2,1,0,2,0,0,0,2,0,1,1,0.7299451918286,0.025865451188552966,1
3358,1,0,1,1,16,1,2,1,0,0,2,0,2,0,0,1,0,0.7229696063776782,0.1642510962381722,0
3359,1,0,1,0,66,1,0,0,2,2,2,2,2,2,2,1,0,0.6741405082212258,0.6434918070620818,0
3360,1,0,0,0,66,1,2,1,0,2,0,2,2,2,1,1,2,0.8570004982561037,0.7894991922455574,0
3361,1,0,0,0,45,1,0,2,1,1,1,1,1,1,1,1,2,0.021425012456402576,0.10519847680590816,1
3362,1,1,1,1,43,1,2,1,0,2,2,2,2,2,0,1,0,0.9217737917289488,0.5387837525963535,1
3363,1,1,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,0.01544593921275536,0.1580486960535426,0
3364,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0.2670652715495765,0.003029079159935379,1
3365,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,0.5256601893373194,0.0060235402723286405,1
3366,0,1,0,0,20,1,0,1,0,0,0,0,0,2,0,1,2,0.6297957149975087,0.1907223632587122,0
3367,0,1,0,0,65,0,1,0,0,2,2,0,2,2,2,1,0,0.351270553064275,0.40377336718209095,0
3368,1,0,0,1,19,1,0,2,1,1,1,1,1,1,0,1,2,0.017438963627304432,0.04139741518578353,0
3369,1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,3,0.017438963627304432,0.07476921301638588,0
3370,1,0,1,0,71,1,2,1,0,2,2,2,2,2,2,1,1,0.900348779272546,0.8853104084929609,1
3371,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0.06527154957648232,0.0006923609508423722,1
3372,1,0,0,0,33,1,0,1,0,0,0,0,0,0,0,0,2,0.4982561036372696,0.2483671820909301,1
3373,1,0,1,0,71,1,0,0,2,0,0,2,0,0,2,0,0,0.3612356751370205,0.43381029309946917,0
3374,0,0,0,0,13,1,0,0,2,2,0,2,0,2,0,0,0,0.49377179870453414,0.09502077082852528,0
3375,0,0,0,0,29,1,0,2,1,1,1,1,1,1,2,0,3,0.01145989038365719,0.0617874451880914,0
3376,0,0,0,0,13,1,0,0,2,0,0,0,2,2,0,1,2,0.5351270553064276,0.10443687975998155,0
3377,1,0,0,0,22,0,1,0,0,0,2,2,2,2,2,0,0,0.38365719980069757,0.14840180013847218,0
3378,1,1,1,0,7,1,2,1,0,0,2,0,2,2,0,1,2,0.8071748878923767,0.07461920147703671,1
3379,1,0,1,0,47,1,2,2,1,1,1,1,1,1,0,0,2,0.07125062282012953,0.12928686822063237,0
3380,1,0,0,0,26,1,0,2,1,1,1,1,1,1,0,1,2,0.02042850024912804,0.05682552504038773,0
3381,1,1,0,0,13,1,0,0,0,2,0,0,2,0,0,1,2,0.41504733432984553,0.08880106162012463,0
3382,1,0,0,0,26,1,0,1,0,2,2,0,2,0,0,0,2,0.7130044843049327,0.2673090237710593,1
3383,1,0,0,1,2,1,0,2,1,1,1,1,1,1,0,0,3,0.021425012456402576,0.0027809831525501963,0
3384,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,2,0.061783756851021415,0.007823678744518808,1
3385,0,0,0,0,52,1,2,0,0,0,2,2,2,2,2,1,0,0.6248131539611361,0.4864008769905377,0
3386,1,1,0,0,3,1,2,1,0,0,2,0,2,0,0,0,2,0.7254608868958645,0.03119086083544888,1
3387,1,1,0,0,62,1,2,1,0,2,2,2,2,2,1,1,0,0.9217737917289488,0.8117412877913687,0
3388,0,0,1,1,70,1,2,1,2,2,2,2,0,0,2,0,0,0.7538614848031889,0.757010154627279,1
3389,0,0,1,0,71,1,2,1,2,0,2,0,2,2,1,1,1,0.8555057299451918,0.8531560120009232,0
3390,1,0,0,0,69,0,1,0,0,2,2,0,0,0,1,1,0,0.17438963627304435,0.2854200323101777,0
3391,1,0,0,0,35,1,2,2,1,1,1,1,1,1,1,0,0,0.07922272047832582,0.10801984768059082,0
3392,1,0,1,0,63,1,2,1,0,0,2,0,2,2,2,0,2,0.8405580468360736,0.7244345718901454,0
3393,0,1,1,0,69,1,2,1,0,2,0,2,2,2,2,0,1,0.8684603886397608,0.8054638818370644,0
3394,0,0,1,1,72,1,2,1,2,2,0,2,2,0,2,0,0,0.8136522172396613,0.8346295868912993,0
3395,0,0,1,0,36,1,0,1,0,0,0,0,0,2,0,0,2,0.6193323368211261,0.33681629356104315,0
3396,1,0,1,0,33,1,2,0,2,2,2,0,2,0,0,1,0,0.5430991529646239,0.2802504038772213,0
3397,0,0,1,0,28,1,0,1,0,2,2,0,0,2,0,0,1,0.7140009965122074,0.27864066466651277,0
3398,0,0,0,0,27,1,0,2,1,1,1,1,1,1,2,1,3,0.013452914798206289,0.06258366028156012,0
3399,0,0,0,0,1,1,0,0,0,0,2,2,2,2,1,0,1,0.5565520677628301,0.006381260096930532,0
3400,1,0,1,1,72,0,1,0,2,2,2,0,0,0,2,0,1,0.20179372197309417,0.31666282021693976,0
3401,0,0,0,0,63,1,2,1,2,2,2,0,2,0,2,0,1,0.794718485301445,0.7153992614816524,0
3402,1,0,0,1,12,1,0,0,2,0,0,0,2,2,0,1,3,0.5142002989536621,0.09447265174244174,0
3403,1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,0.07125062282012953,0.03394876528963767,0
3404,0,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,1,0.9441953163926258,0.9195476575121164,0
3405,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0.27005480817140015,0.0030636972074774985,0
3406,0,0,0,0,20,1,2,1,2,0,0,0,2,0,0,1,0,0.7060288988540109,0.21468382183244866,0
3407,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,0.06726457399103139,0.21121624740364645,0
3408,0,0,0,0,5,1,0,1,0,0,0,2,0,0,0,1,3,0.5719980069755856,0.043924532656358185,0
3409,1,0,1,1,39,0,1,0,0,0,0,0,0,0,1,1,1,0.0697558545092177,0.10719478421417032,0
3410,1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,2,0.3592426507224713,0.004096468959150703,0
3411,1,0,0,1,15,1,0,0,0,0,2,2,0,0,1,0,1,0.3682112605879423,0.09759404569582275,0
3412,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,2,0.06278026905829595,0.19984998846065083,0
3413,1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,0.17438963627304435,0.09369951534733441,0
3414,1,0,0,1,34,1,2,1,2,2,0,0,2,2,1,1,2,0.8525161933233683,0.39833833371797833,0
3415,0,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,0.6108619830592925,0.08130625432725595,1
3416,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,0.6955655206776283,0.7393087929840757,0
3417,0,0,1,1,8,1,0,2,1,1,1,1,1,1,0,0,1,0.027902341803687086,0.013956842834064159,0
3418,0,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,1,0.007473841554559046,0.010004615739672283,0
3419,0,0,0,0,36,1,0,1,0,0,2,2,0,2,0,1,2,0.6905829596412556,0.353023309485345,1
3420,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,3,0.07125062282012953,0.19525732748672978,0
3421,0,0,0,0,8,1,0,0,2,0,0,0,0,0,0,1,2,0.3148978574987543,0.04001269328409878,1
3422,1,0,0,0,44,1,0,2,1,1,1,1,1,1,2,0,3,0.0179372197309417,0.09536695130394647,0
3423,0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,1,2,0.5137020428500249,0.13880106162012465,0
3424,0,0,1,1,39,1,2,1,0,0,0,2,2,2,0,1,1,0.8141504733432985,0.4325640433879529,0
3425,1,0,1,1,60,1,2,1,2,0,2,0,2,0,1,1,0,0.768809167912307,0.6684975767366721,0
3426,1,1,0,0,1,0,1,0,0,0,2,0,0,2,0,1,2,0.21325361235675136,0.0024059543041772442,1
3427,1,0,0,0,21,1,0,2,1,1,1,1,1,1,0,0,3,0.017438963627304432,0.04603046388183707,0
3428,1,0,0,1,60,1,2,0,2,0,2,2,2,2,2,1,2,0.6646736422521177,0.5730498499884606,0
3429,0,0,1,1,62,1,0,0,2,0,2,2,2,0,1,1,0,0.523168908819133,0.48980498499884606,0
3430,0,0,1,1,8,1,0,2,1,1,1,1,1,1,1,0,2,0.01544593921275536,0.01629933071774752,0
3431,1,0,0,0,65,1,2,2,1,1,1,1,1,1,2,1,0,0.06826108619830593,0.19688437572120934,0
3432,0,0,1,1,17,1,0,2,1,1,1,1,1,1,1,0,3,0.02491280518186348,0.04609393030233095,0
3433,1,0,0,0,60,1,0,0,2,2,2,0,0,0,2,0,2,0.4299950174389636,0.4176609739210708,0
3434,0,0,1,1,11,1,0,2,1,1,1,1,1,1,0,1,3,0.009965122072745386,0.018636048926840527,1
3435,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,0.016940707523667137,0.002232864066466651,0
3436,0,0,1,0,21,1,2,1,2,0,2,0,2,2,0,1,2,0.8535127055306428,0.25795061158550653,1
3437,0,0,0,0,66,1,2,1,2,2,2,2,0,2,0,1,0,0.8455406078724463,0.7588506808216017,0
3438,1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,1,0.006975585450921751,0.035541195476575124,0
3439,1,0,1,1,66,1,0,0,2,2,2,2,2,0,1,1,2,0.5665171898355754,0.5762981767828295,0
3440,0,0,0,0,46,1,2,0,2,0,2,0,2,2,2,0,3,0.6073741903338317,0.41253173321024694,0
3441,0,0,0,0,70,1,2,1,0,2,2,2,0,0,1,1,0,0.7174887892376682,0.7347276713593354,0
3442,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,2,0.020926756352765336,0.15411954765751212,0
3443,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0.26258096661684105,0.002977152088622202,0
3444,0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,0.057299451918285976,0.0006000461573967227,0
3445,1,1,0,0,8,1,2,1,0,0,2,0,2,2,0,1,2,0.8206278026905829,0.09238402954073391,1
3446,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,0.3084205281514699,0.009796907454419572,0
3447,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,0.009466865969108118,4.6157396722824526e-05,0
3448,1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,3,0.02242152466367711,0.040041541657050546,0
3449,1,0,1,1,58,0,1,0,2,2,2,0,2,0,1,0,3,0.3163926258096662,0.3347622894068774,0
3450,1,0,1,1,59,1,0,0,2,2,2,2,2,2,2,1,2,0.6826108619830593,0.5962612508654512,0
3451,0,0,0,0,12,1,0,1,0,0,2,2,0,2,0,1,2,0.7090184354758347,0.12426148165243481,1
3452,0,0,0,0,3,1,2,0,0,0,0,2,2,0,0,1,2,0.4519182859990035,0.015791599353796447,1
3453,1,0,1,1,32,0,1,0,0,0,2,0,2,2,0,0,1,0.3223716990533134,0.18862797138241405,0
3454,0,0,1,1,7,0,1,0,0,0,0,0,0,0,0,1,2,0.06427503736920775,0.015030002307869838,0
3455,1,0,1,1,8,1,0,2,1,1,1,1,1,1,1,0,1,0.01644245142002987,0.015595430417724439,0
3456,1,0,1,0,22,1,2,1,0,0,0,0,0,2,0,1,2,0.6661684105630293,0.21404338795291947,1
3457,1,0,1,0,66,1,2,1,2,2,2,2,0,0,2,0,3,0.7807673143996013,0.7391472420955458,0
3458,0,1,0,0,23,1,0,1,2,0,0,0,0,0,0,1,0,0.5695067264573992,0.18748557581352412,0
3459,0,1,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,0.6751370204285003,0.0077544426494345715,1
3460,1,0,0,0,21,1,0,0,2,0,2,0,2,0,0,0,0,0.46935724962630787,0.16219709208400648,0
3461,0,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,0.5630293971101146,0.0793676436648973,1
3462,0,0,1,1,44,1,0,0,2,0,0,2,0,0,0,0,0,0.37867463876432483,0.2770309254558043,0
